,Date&Time,Nucléaire-Global,Charbon-Global,Gaz-Global,Fioul-Global,Pointe-Global,Fioul + Pointe-Global,Hydraulique-Global,Eolien-Global,Solde-Global,Autres-Global,Pompage-Global,Solaire-Global,Fioul-TAC,Fioul-COG,Fioul-AUT,Gaz-TAC,Gaz-COG,Gaz-CCG,Gaz-AUT,Hydraulique-FEE,Hydraulique-LAC,Hydraulique-STT,Autres-DEC,Autres-BMA,Autres-BGA
0,2018-01-01 00:00:00,42054,30,2389,251,ND,ND,7986,10624,-2518,1119,-1054,0,10,200,36,0,2081,223,86,5964,1631,391,572,271,277
1,2018-01-01 00:15:00,39804,33,2461,330,ND,ND,8377,10323,-983,1136,-1239,0,21,257,47,4,2141,222,95,5982,2094,302,587,282,268
2,2018-01-01 00:30:00,37553,35,2533,408,ND,ND,8768,10022,553,1152,-1423,0,32,314,57,8,2201,221,103,5999,2557,212,602,293,258
3,2018-01-01 00:45:00,36634,35,2535,408,ND,ND,8623,10021,572,1151,-1411,0,32,314,56,8,2203,221,102,5960,2460,203,602,291,258
4,2018-01-01 01:00:00,35714,35,2537,407,ND,ND,8478,10020,591,1151,-1398,0,31,314,56,8,2206,221,102,5921,2363,194,603,290,258
5,2018-01-01 01:15:00,35443,34,2539,406,ND,ND,8395,10002,1065,1146,-1483,0,31,314,56,8,2208,220,102,5909,2286,200,599,289,257
6,2018-01-01 01:30:00,35171,34,2541,404,ND,ND,8313,9985,1539,1140,-1567,0,31,314,56,8,2211,220,102,5897,2209,207,596,289,256
7,2018-01-01 01:45:00,35037,34,2546,404,ND,ND,8242,9942,1539,1141,-1657,0,31,314,56,8,2217,218,102,5878,2167,197,598,288,256
8,2018-01-01 02:00:00,34903,34,2552,404,ND,ND,8171,9900,1540,1142,-1747,0,31,314,56,8,2224,217,102,5859,2125,187,600,287,255
9,2018-01-01 02:15:00,34908,34,2548,405,ND,ND,7765,9854,1643,1139,-1634,0,31,314,56,8,2219,217,103,5778,1894,93,597,287,255
10,2018-01-01 02:30:00,34912,34,2544,405,ND,ND,7359,9809,1747,1137,-1522,0,32,314,56,8,2214,218,104,5696,1663,0,594,287,255
11,2018-01-01 02:45:00,34507,35,2546,405,ND,ND,7359,9747,1373,1135,-1704,0,32,314,56,8,2215,217,105,5631,1580,148,594,286,254
12,2018-01-01 03:00:00,34101,35,2547,405,ND,ND,7359,9685,998,1133,-1886,0,32,314,56,8,2217,217,105,5566,1496,296,595,285,253
13,2018-01-01 03:15:00,34263,35,2544,405,ND,ND,7372,9630,94,1132,-1674,0,31,314,56,8,2213,219,105,5568,1543,260,592,287,253
14,2018-01-01 03:30:00,34426,35,2542,405,ND,ND,7385,9574,-809,1130,-1461,0,31,314,56,8,2208,221,104,5570,1591,224,589,288,254
15,2018-01-01 03:45:00,34377,35,2538,405,ND,ND,6907,9503,-876,1130,-1462,0,31,314,56,8,2205,221,104,5557,1238,112,590,288,252
16,2018-01-01 04:00:00,34328,34,2534,405,ND,ND,6430,9432,-943,1131,-1463,0,32,315,56,8,2201,221,104,5544,886,0,591,289,250
17,2018-01-01 04:15:00,34504,35,2537,405,ND,ND,6335,9346,-1089,1130,-1739,0,32,315,56,8,2203,221,105,5440,895,0,591,289,250
18,2018-01-01 04:30:00,34680,35,2540,405,ND,ND,6240,9259,-1236,1129,-2015,0,32,314,56,8,2204,221,106,5336,905,0,590,290,249
19,2018-01-01 04:45:00,34461,35,2541,405,ND,ND,6074,9252,-1195,1125,-2024,0,32,314,56,8,2206,220,106,5328,747,0,588,289,249
20,2018-01-01 05:00:00,34243,35,2541,405,ND,ND,5908,9244,-1155,1121,-2034,0,32,314,56,8,2208,218,106,5319,589,0,585,288,249
21,2018-01-01 05:15:00,34324,35,2534,405,ND,ND,5886,9295,-847,1120,-2344,0,32,314,56,8,2200,219,107,5309,577,0,583,289,249
22,2018-01-01 05:30:00,34406,34,2526,405,ND,ND,5863,9346,-539,1119,-2655,0,32,314,57,8,2193,219,107,5300,564,0,580,290,250
23,2018-01-01 05:45:00,34538,34,2524,405,ND,ND,5875,9292,-516,1118,-2806,0,32,314,57,8,2190,219,107,5296,579,0,578,291,250
24,2018-01-01 06:00:00,34671,34,2522,406,ND,ND,5886,9238,-492,1117,-2958,0,32,314,57,8,2188,219,107,5293,594,0,575,291,250
25,2018-01-01 06:15:00,34813,34,2520,405,ND,ND,6072,9255,-589,1119,-2913,0,32,314,57,8,2187,218,107,5319,754,0,576,292,251
26,2018-01-01 06:30:00,34954,34,2518,405,ND,ND,6259,9272,-687,1121,-2869,0,32,313,57,8,2185,217,107,5345,914,0,577,293,251
27,2018-01-01 06:45:00,34856,34,2522,405,ND,ND,6301,9298,-701,1121,-2877,0,32,313,57,8,2189,218,107,5376,925,0,577,292,251
28,2018-01-01 07:00:00,34757,34,2526,405,ND,ND,6342,9323,-714,1121,-2885,0,32,313,57,8,2193,218,106,5407,935,0,578,292,251
29,2018-01-01 07:15:00,34790,34,2522,406,ND,ND,6405,9366,-815,1121,-2862,0,32,314,57,8,2189,219,106,5446,959,0,579,291,251
30,2018-01-01 07:30:00,34823,34,2518,406,ND,ND,6468,9408,-915,1121,-2839,0,32,314,57,8,2185,219,107,5485,983,0,581,290,250
31,2018-01-01 07:45:00,34920,34,2530,406,ND,ND,6514,9341,-942,1120,-2837,0,32,314,57,8,2197,218,107,5491,1024,0,580,290,250
32,2018-01-01 08:00:00,35017,35,2543,405,ND,ND,6561,9274,-969,1120,-2835,0,32,314,57,8,2209,218,107,5497,1065,0,579,291,250
33,2018-01-01 08:15:00,35282,35,2556,407,ND,ND,6768,9226,-1464,1117,-2958,2,32,314,58,8,2221,219,107,5501,1268,0,578,290,249
34,2018-01-01 08:30:00,35546,34,2568,408,ND,ND,6976,9179,-1959,1113,-3082,5,32,314,60,8,2233,220,107,5505,1471,0,577,289,248
35,2018-01-01 08:45:00,35584,34,2564,409,ND,ND,7030,9135,-2175,1116,-2991,62,32,315,60,8,2229,219,107,5523,1507,0,577,290,248
36,2018-01-01 09:00:00,35623,34,2559,411,ND,ND,7084,9091,-2392,1119,-2901,119,32,315,60,8,2225,219,107,5541,1543,0,578,291,249
37,2018-01-01 09:15:00,35750,34,2558,408,ND,ND,7262,8987,-2409,1116,-2903,279,32,315,58,8,2223,220,107,5646,1458,158,574,293,249
38,2018-01-01 09:30:00,35876,34,2556,406,ND,ND,7441,8883,-2427,1114,-2905,438,32,315,56,8,2221,221,107,5752,1373,316,570,295,249
39,2018-01-01 09:45:00,36105,35,2556,405,ND,ND,7317,8819,-2249,1109,-2904,604,32,315,56,8,2219,222,107,5821,1337,158,569,290,249
40,2018-01-01 10:00:00,36334,35,2555,405,ND,ND,7192,8755,-2072,1104,-2902,771,32,315,56,9,2217,223,107,5891,1302,0,569,286,249
41,2018-01-01 10:15:00,36355,35,2555,405,ND,ND,6970,8678,-1364,1106,-2986,944,32,315,56,8,2218,222,107,5911,1060,0,570,287,249
42,2018-01-01 10:30:00,36376,35,2556,406,ND,ND,6749,8602,-656,1109,-3069,1116,32,315,57,8,2219,222,107,5930,819,0,571,288,250
43,2018-01-01 10:45:00,36443,35,2559,406,ND,ND,6731,8631,-351,1109,-3068,1255,32,315,57,8,2223,221,107,5918,813,0,572,287,250
44,2018-01-01 11:00:00,36510,35,2563,406,ND,ND,6714,8660,-46,1109,-3067,1394,33,315,56,8,2228,220,107,5906,808,0,572,287,250
45,2018-01-01 11:15:00,36503,36,2552,406,ND,ND,6707,8681,672,1111,-3185,1461,32,315,56,8,2217,220,106,5849,859,0,572,288,251
46,2018-01-01 11:30:00,36497,36,2541,405,ND,ND,6701,8702,1390,1113,-3302,1527,32,315,56,8,2206,220,106,5792,909,0,573,289,252
47,2018-01-01 11:45:00,36651,35,2546,405,ND,ND,6782,8780,1395,1111,-3076,1522,32,315,56,8,2211,220,106,5805,977,0,574,283,253
48,2018-01-01 12:00:00,36805,35,2550,406,ND,ND,6863,8858,1399,1108,-2851,1516,32,315,56,8,2216,219,107,5818,1045,0,575,278,255
49,2018-01-01 12:15:00,36464,36,2552,406,ND,ND,7107,8903,2001,1105,-2801,1528,32,315,56,8,2217,221,106,5853,1254,0,574,279,252
50,2018-01-01 12:30:00,36122,37,2554,406,ND,ND,7351,8948,2602,1102,-2752,1541,32,315,56,8,2218,222,106,5888,1463,0,574,279,249
51,2018-01-01 12:45:00,36451,37,2553,406,ND,ND,7540,8873,2917,1102,-2753,1497,32,315,57,8,2217,222,106,5876,1664,0,574,283,246
52,2018-01-01 13:00:00,36780,37,2552,406,ND,ND,7729,8798,3232,1102,-2755,1453,32,314,57,8,2216,221,106,5864,1865,0,574,286,242
53,2018-01-01 13:15:00,36706,38,2553,406,ND,ND,7646,8717,2937,1102,-2736,1412,32,315,57,8,2216,222,106,5812,1834,0,573,286,242
54,2018-01-01 13:30:00,36631,38,2554,406,ND,ND,7564,8636,2642,1101,-2716,1372,32,315,56,8,2217,223,106,5761,1804,0,573,286,243
55,2018-01-01 13:45:00,36497,38,2554,405,ND,ND,7698,8440,2138,1105,-2510,1258,32,314,56,8,2217,222,106,5772,1927,0,574,288,243
56,2018-01-01 14:00:00,36364,37,2554,404,ND,ND,7833,8245,1633,1109,-2305,1144,32,314,56,8,2218,221,106,5783,2050,0,576,290,244
57,2018-01-01 14:15:00,36625,37,2552,404,ND,ND,8128,8084,388,1109,-1877,1039,32,314,56,8,2218,220,106,5766,2362,0,575,290,245
58,2018-01-01 14:30:00,36887,36,2551,404,ND,ND,8423,7924,-858,1109,-1450,933,32,314,56,8,2218,219,106,5750,2674,0,574,289,246
59,2018-01-01 14:45:00,37299,36,2546,405,ND,ND,8329,7789,-1502,1111,-1553,891,32,314,56,8,2213,219,106,5775,2554,0,573,292,247
60,2018-01-01 15:00:00,37711,37,2541,405,ND,ND,8234,7653,-2146,1114,-1656,849,32,314,56,8,2208,218,106,5800,2435,0,572,294,249
61,2018-01-01 15:15:00,38189,36,2544,404,ND,ND,8286,7703,-2890,1115,-1441,705,32,314,56,8,2210,219,106,5809,2421,56,573,292,249
62,2018-01-01 15:30:00,38667,36,2546,403,ND,ND,8338,7753,-3633,1116,-1225,562,31,314,56,8,2212,219,107,5819,2407,112,575,291,250
63,2018-01-01 15:45:00,38886,36,2553,404,ND,ND,8140,7906,-3959,1116,-1092,434,31,314,56,8,2219,219,107,5775,2257,108,575,289,251
64,2018-01-01 16:00:00,39105,35,2559,404,ND,ND,7943,8060,-4285,1116,-958,305,31,313,56,8,2226,218,107,5732,2106,105,575,287,253
65,2018-01-01 16:15:00,39656,35,2561,404,ND,ND,8044,8378,-5098,1115,-899,261,32,313,57,8,2227,219,107,5745,2191,107,575,288,251
66,2018-01-01 16:30:00,40207,35,2563,404,ND,ND,8144,8696,-5912,1113,-840,217,32,313,57,8,2228,220,107,5759,2276,109,575,289,249
67,2018-01-01 16:45:00,40595,34,2566,404,ND,ND,7890,8947,-5859,1110,-837,138,32,313,57,8,2232,219,107,5754,2082,55,573,287,249
68,2018-01-01 17:00:00,40983,32,2569,404,ND,ND,7636,9198,-5806,1106,-835,60,32,314,57,8,2237,217,107,5749,1887,0,571,285,250
69,2018-01-01 17:15:00,42388,32,2570,405,ND,ND,7909,9385,-6478,1103,-832,29,32,314,57,8,2239,216,107,5808,1852,250,568,286,249
70,2018-01-01 17:30:00,43792,32,2571,406,ND,ND,8182,9572,-7150,1100,-830,0,32,314,58,8,2241,215,107,5867,1816,499,565,288,248
71,2018-01-01 17:45:00,44415,32,2573,405,ND,ND,8347,9605,-6665,1103,-1009,0,32,314,58,8,2243,215,106,5873,1917,557,569,286,247
72,2018-01-01 18:00:00,45038,32,2575,405,ND,ND,8512,9637,-6179,1105,-1189,0,31,314,57,8,2246,215,106,5880,2019,614,573,285,247
73,2018-01-01 18:15:00,45398,32,2572,406,ND,ND,8770,9632,-6454,1100,-864,0,32,314,57,8,2243,215,107,5984,1977,809,569,286,245
74,2018-01-01 18:30:00,45758,32,2569,407,ND,ND,9028,9626,-6728,1094,-540,0,32,314,57,8,2240,214,107,6087,1936,1005,565,286,242
75,2018-01-01 18:45:00,45950,32,2569,408,ND,ND,9345,9657,-6881,1097,-301,0,32,314,57,8,2241,214,107,6116,2124,1105,565,290,242
76,2018-01-01 19:00:00,46143,32,2570,408,ND,ND,9661,9687,-7034,1100,-63,0,32,314,57,8,2241,214,107,6144,2313,1204,565,293,242
77,2018-01-01 19:15:00,46502,31,2577,408,ND,ND,10398,9661,-7941,1100,-63,0,32,314,57,8,2248,215,107,6206,2701,1491,567,292,241
78,2018-01-01 19:30:00,46861,29,2584,407,ND,ND,11135,9634,-8847,1100,-63,0,32,314,58,8,2254,216,107,6268,3089,1779,570,290,240
79,2018-01-01 19:45:00,47015,29,2587,407,ND,ND,10780,9605,-8958,1099,-63,0,32,314,56,8,2257,216,107,6277,2923,1581,570,289,240
80,2018-01-01 20:00:00,47169,29,2591,406,ND,ND,10424,9577,-9069,1098,-62,0,33,314,55,8,2260,216,107,6285,2757,1383,570,288,239
81,2018-01-01 20:15:00,47399,28,2593,407,ND,ND,9905,9523,-9228,1100,-62,0,33,314,56,8,2263,216,106,6237,2738,931,570,291,239
82,2018-01-01 20:30:00,47630,28,2594,407,ND,ND,9386,9470,-9386,1102,-62,0,33,314,56,8,2265,215,106,6188,2719,479,571,293,238
83,2018-01-01 20:45:00,47763,29,2594,407,ND,ND,8681,9485,-9321,1099,-83,0,33,313,56,8,2266,215,104,6160,2176,345,570,293,237
84,2018-01-01 21:00:00,47896,30,2594,407,ND,ND,7976,9501,-9255,1096,-103,0,33,313,57,8,2267,216,103,6133,1632,211,569,292,235
85,2018-01-01 21:15:00,48004,30,2592,407,ND,ND,7724,9485,-8999,1095,-727,0,33,313,56,8,2265,215,103,5980,1551,193,569,291,236
86,2018-01-01 21:30:00,48112,30,2589,407,ND,ND,7472,9469,-8742,1094,-1351,0,33,313,56,9,2263,215,102,5827,1470,175,568,289,236
87,2018-01-01 21:45:00,47911,30,2592,407,ND,ND,7296,9419,-8829,1094,-1354,0,33,314,56,8,2264,216,102,5837,1371,87,568,289,237
88,2018-01-01 22:00:00,47711,30,2594,407,ND,ND,7120,9368,-8917,1095,-1357,0,33,314,56,8,2265,218,102,5848,1272,0,568,289,238
89,2018-01-01 22:15:00,47744,30,2590,408,ND,ND,7288,9181,-8784,1096,-1233,0,33,314,57,8,2263,217,102,5907,1379,2,570,289,237
90,2018-01-01 22:30:00,47777,30,2587,408,ND,ND,7456,8995,-8652,1097,-1110,0,33,313,57,8,2260,217,102,5966,1486,4,571,290,236
91,2018-01-01 22:45:00,47977,32,2589,407,ND,ND,8005,8933,-8439,1095,-785,0,33,313,56,8,2261,217,102,6033,1566,406,569,290,236
92,2018-01-01 23:00:00,48176,34,2591,406,ND,ND,8555,8871,-8227,1093,-461,0,33,313,55,8,2263,217,102,6101,1647,807,566,291,237
93,2018-01-01 23:15:00,48143,34,2586,407,ND,ND,8461,8793,-8340,1094,-461,0,33,313,56,8,2258,217,102,6088,1605,767,569,290,236
94,2018-01-01 23:30:00,48109,34,2580,408,ND,ND,8366,8715,-8454,1096,-462,0,33,313,57,8,2254,216,102,6075,1564,727,572,289,236
95,2018-01-01 23:45:00,48090,34,2597,406,ND,ND,8213,8737,-8431,1099,-461,0,33,313,56,8,2270,216,102,6030,1482,701,575,290,234
96,2018-01-02 00:00:00,48072,34,2614,405,ND,ND,8061,8759,-8407,1102,-461,0,33,313,55,8,2286,217,102,5985,1401,675,578,291,233
97,2018-01-02 00:15:00,47949,35,2673,405,ND,ND,7755,8693,-8614,1101,-596,0,33,313,55,8,2345,216,103,5948,1236,571,578,291,232
98,2018-01-02 00:30:00,47827,36,2732,406,ND,ND,7450,8627,-8820,1100,-731,0,33,313,56,8,2403,216,104,5912,1071,467,578,291,231
99,2018-01-02 00:45:00,47096,35,2736,407,ND,ND,7361,8549,-8782,1098,-1171,0,33,313,57,8,2407,216,105,5915,1038,408,576,291,231
100,2018-01-02 01:00:00,46366,35,2740,407,ND,ND,7271,8471,-8743,1095,-1610,0,33,313,57,8,2411,215,105,5918,1005,349,573,291,231
101,2018-01-02 01:15:00,46150,35,2740,405,ND,ND,7047,8393,-8245,1098,-1704,0,33,313,56,8,2410,215,106,5844,942,261,575,290,232
102,2018-01-02 01:30:00,45934,34,2739,402,ND,ND,6822,8315,-7747,1100,-1798,0,33,312,55,8,2409,215,107,5770,880,172,577,290,233
103,2018-01-02 01:45:00,45663,35,2741,402,ND,ND,6808,8229,-7639,1099,-1799,0,33,312,55,8,2411,215,106,5769,953,86,577,289,233
104,2018-01-02 02:00:00,45393,35,2743,401,ND,ND,6793,8143,-7532,1097,-1800,0,32,312,55,9,2414,214,106,5767,1027,0,577,287,233
105,2018-01-02 02:15:00,44871,35,2743,401,ND,ND,6828,8100,-6840,1095,-2161,0,32,312,55,8,2413,215,106,5839,990,0,575,288,232
106,2018-01-02 02:30:00,44348,35,2743,402,ND,ND,6863,8058,-6149,1094,-2521,0,33,312,55,8,2413,216,106,5911,953,0,573,290,231
107,2018-01-02 02:45:00,43896,35,2742,402,ND,ND,6859,7927,-6217,1103,-2705,0,33,312,55,8,2412,215,106,5875,984,0,581,290,232
108,2018-01-02 03:00:00,43444,36,2742,402,ND,ND,6854,7797,-6285,1112,-2888,0,33,312,55,8,2412,215,106,5839,1016,0,588,291,233
109,2018-01-02 03:15:00,43444,35,2739,402,ND,ND,6843,7615,-6551,1106,-2907,0,33,312,55,8,2409,216,106,5792,1051,0,584,289,233
110,2018-01-02 03:30:00,43445,35,2736,401,ND,ND,6831,7434,-6816,1100,-2926,0,32,311,56,8,2405,217,106,5746,1086,0,580,288,233
111,2018-01-02 03:45:00,43645,35,2737,401,ND,ND,6746,7320,-6941,1096,-3161,0,32,311,55,8,2405,218,106,5709,1037,0,577,287,232
112,2018-01-02 04:00:00,43846,35,2738,401,ND,ND,6660,7206,-7066,1091,-3396,0,33,311,55,8,2406,218,106,5672,989,0,574,287,231
113,2018-01-02 04:15:00,43926,35,2739,400,ND,ND,6690,7100,-7086,1089,-3394,0,32,311,55,8,2407,218,106,5667,1023,0,569,289,232
114,2018-01-02 04:30:00,44006,35,2741,400,ND,ND,6720,6994,-7107,1086,-3392,0,32,311,55,8,2408,218,106,5663,1058,0,563,290,233
115,2018-01-02 04:45:00,44180,35,2739,400,ND,ND,6709,6886,-7093,1086,-3276,0,32,310,55,8,2407,217,106,5606,1104,0,563,291,232
116,2018-01-02 05:00:00,44355,35,2737,400,ND,ND,6698,6779,-7080,1085,-3160,0,32,310,55,8,2406,216,106,5550,1149,0,563,291,231
117,2018-01-02 05:15:00,45143,35,2737,400,ND,ND,6777,6717,-7316,1080,-2868,0,33,310,55,8,2407,215,106,5559,1218,0,557,291,232
118,2018-01-02 05:30:00,45930,35,2737,400,ND,ND,6856,6655,-7552,1075,-2576,0,33,310,55,8,2408,214,107,5569,1288,0,552,290,233
119,2018-01-02 05:45:00,46596,35,2732,399,ND,ND,6905,6473,-7705,1075,-2204,0,33,309,55,8,2403,215,106,5557,1349,0,550,292,233
120,2018-01-02 06:00:00,47263,36,2728,398,ND,ND,6955,6291,-7858,1076,-1833,0,33,308,55,8,2398,216,106,5545,1410,0,549,294,233
121,2018-01-02 06:15:00,47960,36,2733,399,ND,ND,7352,6075,-8239,1073,-947,0,33,308,55,8,2402,216,106,5586,1766,0,547,294,232
122,2018-01-02 06:30:00,48657,36,2738,399,ND,ND,7749,5859,-8620,1070,-62,0,33,309,55,8,2406,217,106,5627,2122,0,545,293,232
123,2018-01-02 06:45:00,49220,35,2736,400,ND,ND,8540,5606,-8796,1066,-60,0,33,309,56,8,2407,214,106,5761,2131,648,542,292,232
124,2018-01-02 07:00:00,49782,35,2734,401,ND,ND,9331,5354,-8972,1062,-57,0,33,308,57,8,2409,210,106,5895,2140,1295,539,292,232
125,2018-01-02 07:15:00,50572,35,2792,400,ND,ND,9159,5177,-8556,1064,-39,0,33,308,57,8,2420,259,105,5923,2087,1149,541,292,231
126,2018-01-02 07:30:00,51361,34,2851,400,ND,ND,8987,5000,-8139,1066,-21,0,33,307,57,8,2431,308,104,5950,2034,1003,542,293,231
127,2018-01-02 07:45:00,52193,34,2915,400,ND,ND,9180,4889,-8170,1066,-21,0,33,306,58,8,2430,373,105,5970,2116,1094,541,294,231
128,2018-01-02 08:00:00,53025,34,2980,400,ND,ND,9372,4778,-8202,1067,-21,0,33,305,59,8,2429,438,105,5990,2197,1185,540,295,232
129,2018-01-02 08:15:00,53599,34,3109,400,ND,ND,8948,4696,-7888,1068,-21,2,33,305,60,8,2443,553,105,6087,1891,970,542,295,231
130,2018-01-02 08:30:00,54174,33,3239,401,ND,ND,8525,4613,-7574,1070,-21,6,33,305,60,8,2457,669,104,6185,1584,755,545,294,231
131,2018-01-02 08:45:00,54733,33,3275,403,ND,ND,8490,4569,-7760,1068,-21,58,33,304,64,8,2442,722,103,6193,1565,733,542,294,231
132,2018-01-02 09:00:00,55292,34,3312,406,ND,ND,8456,4524,-7945,1065,-21,109,34,303,67,8,2428,776,101,6200,1545,710,540,293,232
133,2018-01-02 09:15:00,55439,34,3391,402,ND,ND,8518,4500,-7757,1061,-24,222,33,303,64,8,2437,845,101,6234,1588,696,541,289,230
134,2018-01-02 09:30:00,55587,34,3470,399,ND,ND,8580,4475,-7569,1056,-26,335,33,302,62,9,2446,915,101,6268,1631,681,542,286,229
135,2018-01-02 09:45:00,55692,34,3480,399,ND,ND,8748,4451,-7537,1061,-28,456,33,303,61,8,2437,934,101,6316,1609,824,540,290,232
136,2018-01-02 10:00:00,55797,33,3489,400,ND,ND,8916,4426,-7506,1066,-29,578,33,304,61,8,2427,953,101,6363,1587,967,538,294,235
137,2018-01-02 10:15:00,55832,33,3501,400,ND,ND,9109,4347,-7547,1073,-28,670,33,304,61,8,2421,973,100,6439,1596,1074,539,296,237
138,2018-01-02 10:30:00,55868,34,3514,400,ND,ND,9303,4268,-7587,1080,-27,763,33,304,61,8,2414,993,99,6516,1606,1181,540,299,240
139,2018-01-02 10:45:00,55907,34,3513,400,ND,ND,9587,4165,-7616,1074,-27,806,33,304,61,8,2417,989,99,6495,1725,1366,541,292,241
140,2018-01-02 11:00:00,55946,34,3512,399,ND,ND,9870,4061,-7644,1068,-27,849,33,304,60,8,2420,985,98,6475,1844,1552,542,285,242
141,2018-01-02 11:15:00,56064,34,3517,399,ND,ND,10215,4042,-7711,1058,-27,912,33,304,60,8,2419,991,99,6443,2191,1582,533,282,243
142,2018-01-02 11:30:00,56182,34,3522,398,ND,ND,10560,4023,-7778,1048,-27,974,33,303,60,9,2418,997,99,6410,2539,1612,525,278,244
143,2018-01-02 11:45:00,56165,34,3554,398,ND,ND,10790,4005,-7745,1067,-27,1030,33,303,60,9,2418,1031,97,6406,2742,1642,539,280,247
144,2018-01-02 12:00:00,56148,34,3586,398,ND,ND,11019,3987,-7712,1086,-27,1086,32,302,61,9,2417,1065,95,6402,2944,1672,554,282,250
145,2018-01-02 12:15:00,56052,34,3591,399,ND,ND,11166,3994,-7613,1091,-27,1102,32,302,62,8,2422,1065,95,6346,2940,1881,558,283,250
146,2018-01-02 12:30:00,55955,35,3596,400,ND,ND,11313,4002,-7514,1096,-27,1117,32,302,63,8,2428,1065,95,6289,2935,2089,562,283,251
147,2018-01-02 12:45:00,56001,35,3598,397,ND,ND,11497,4111,-7544,1092,-27,1088,33,302,59,8,2430,1065,94,6371,2970,2156,557,284,252
148,2018-01-02 13:00:00,56047,35,3600,394,ND,ND,11681,4220,-7574,1089,-27,1059,33,302,56,8,2432,1065,94,6452,3005,2223,552,284,252
149,2018-01-02 13:15:00,56056,36,3597,399,ND,ND,11445,4354,-8092,1085,-27,1101,33,307,56,8,2432,1065,92,6470,2886,2089,549,284,252
150,2018-01-02 13:30:00,56064,36,3595,404,ND,ND,11210,4489,-8611,1080,-27,1143,34,311,56,9,2431,1064,91,6488,2767,1955,546,283,251
151,2018-01-02 13:45:00,56062,36,3442,404,ND,ND,10951,4552,-8623,1082,-27,1101,33,312,56,8,2426,917,91,6478,2632,1841,549,283,250
152,2018-01-02 14:00:00,56059,35,3290,404,ND,ND,10692,4615,-8634,1084,-27,1060,33,312,56,8,2420,771,91,6468,2498,1726,552,282,249
153,2018-01-02 14:15:00,56065,35,3291,404,ND,ND,10698,4775,-8966,1085,-27,980,33,312,55,8,2419,773,90,6428,2540,1730,552,282,251
154,2018-01-02 14:30:00,56071,35,3293,404,ND,ND,10704,4936,-9298,1086,-27,900,33,312,55,8,2418,776,90,6387,2582,1734,552,282,252
155,2018-01-02 14:45:00,55981,35,3240,404,ND,ND,10172,5172,-9556,1087,-27,812,33,312,55,8,2417,724,90,6349,2336,1487,551,284,253
156,2018-01-02 15:00:00,55891,35,3188,404,ND,ND,9639,5408,-9814,1089,-27,724,33,312,55,9,2416,673,90,6311,2089,1239,550,286,253
157,2018-01-02 15:15:00,56064,35,3180,404,ND,ND,9963,5658,-10601,1091,-29,596,33,313,55,9,2408,673,90,6316,2209,1438,552,286,253
158,2018-01-02 15:30:00,56237,35,3172,405,ND,ND,10287,5908,-11387,1093,-31,469,33,313,55,9,2400,673,90,6322,2330,1636,553,286,253
159,2018-01-02 15:45:00,56264,35,3174,408,ND,ND,9925,6245,-11601,1091,-29,396,33,314,58,9,2405,671,90,6268,2243,1413,554,282,255
160,2018-01-02 16:00:00,56290,35,3177,410,ND,ND,9562,6582,-11815,1089,-27,322,33,314,60,9,2409,669,90,6214,2157,1191,554,278,257
161,2018-01-02 16:15:00,56433,34,3224,409,ND,ND,9491,6833,-12119,1088,-27,231,33,313,59,8,2413,711,90,6235,2065,1191,554,278,256
162,2018-01-02 16:30:00,56577,34,3270,407,ND,ND,9420,7084,-12422,1087,-26,141,33,313,59,8,2417,754,90,6256,1973,1190,554,279,254
163,2018-01-02 16:45:00,56633,34,3298,407,ND,ND,9566,7348,-12646,1088,-26,85,33,313,59,8,2425,775,90,6278,1977,1312,556,276,255
164,2018-01-02 17:00:00,56688,33,3327,408,ND,ND,9712,7612,-12870,1089,-26,29,33,313,59,9,2432,796,90,6299,1981,1433,559,273,257
165,2018-01-02 17:15:00,56676,33,3466,408,ND,ND,9814,7703,-12279,1104,-26,14,33,313,60,9,2434,933,90,6423,1977,1413,564,279,261
166,2018-01-02 17:30:00,56663,34,3605,409,ND,ND,9915,7795,-11688,1118,-27,0,33,313,60,9,2435,1071,90,6547,1974,1394,569,285,264
167,2018-01-02 17:45:00,56675,33,3644,409,ND,ND,10244,7982,-11477,1121,-27,0,32,313,60,9,2438,1108,89,6576,2189,1479,572,285,264
168,2018-01-02 18:00:00,56687,33,3683,408,ND,ND,10572,8169,-11265,1124,-26,0,32,313,61,9,2441,1146,88,6604,2404,1564,576,285,263
169,2018-01-02 18:15:00,56556,33,3791,409,ND,ND,10118,8267,-10454,1117,-27,0,32,313,60,9,2446,1248,88,6581,2188,1349,568,285,264
170,2018-01-02 18:30:00,56424,33,3899,411,ND,ND,9663,8365,-9642,1110,-27,0,32,313,60,9,2452,1351,87,6558,1973,1133,561,284,265
171,2018-01-02 18:45:00,56498,34,3851,411,ND,ND,9854,8411,-9351,1109,-27,0,32,313,60,9,2454,1299,89,6569,2010,1275,558,285,266
172,2018-01-02 19:00:00,56572,34,3802,411,ND,ND,10045,8458,-9060,1108,-26,0,32,313,60,9,2456,1246,91,6580,2047,1417,555,287,266
173,2018-01-02 19:15:00,56603,35,3800,410,ND,ND,10625,8517,-10176,1109,-26,0,32,313,60,8,2458,1242,91,6560,2252,1812,557,286,266
174,2018-01-02 19:30:00,56634,35,3799,410,ND,ND,11205,8576,-11293,1110,-27,0,32,313,60,8,2460,1239,91,6540,2458,2208,559,284,266
